,quantity
10618,0.06
10619,0.06
10620,0.06
10621,0.06
10622,0.06
10623,0.06
10624,0.06
10625,0.06
10626,0.06
10627,0.06
10628,0.06
10629,0.06
10630,0.06
10631,0.06
10632,0.06
10633,0.06
10634,0.06
10635,0.06
10636,0.06
10637,0.06
10638,0.06
10639,0.06
10640,0.06
10641,0.06
10642,0.06
10643,0.06
10644,0.06
10645,0.06
10646,0.06
10647,0.06
10648,0.06
10649,0.06
10650,0.06
10651,0.06
10652,0.06
10653,0.06
10654,0.06
10655,0.06
10656,0.06
10657,0.06
10658,0.06
10659,0.06
10660,0.06
10661,0.06
10662,0.06
10663,0.06
10664,0.06
10665,0.06
10666,0.06
10667,0.06
10668,0.06
10669,0.06
10670,0.06
10671,0.06
10672,0.06
10673,0.06
10674,0.06
10675,0.06
10676,0.06
10677,0.06
10678,0.06
10679,0.06
10680,0.06
10681,0.06
10682,0.06
10683,0.06
10684,0.06
10685,0.06
10686,0.06
10687,0.06
10688,0.06
10689,0.06
10690,0.06
10691,0.06
10692,0.06
10693,0.06
10694,0.06
10695,0.06
10696,0.06
10697,0.06
10698,0.06
10699,0.06
10700,0.06
10701,0.06
10702,0.06
10703,0.06
10704,0.06
10705,0.06
10706,0.06
10707,0.06
10708,0.06
10709,0.06
10710,0.06
10711,0.06
10712,0.06
10713,0.06
10714,0.06
10715,0.06
10716,0.06
10717,0.06
10718,0.06
10719,0.06
10720,0.06
10721,0.06
10722,0.06
10723,0.06
10724,0.06
10725,0.06
10726,0.06
10727,0.06
10728,0.06
10729,0.06
10730,0.06
10731,0.06
10732,0.06
10733,0.06
10734,0.06
10735,0.06
10736,0.06
10737,0.06
10738,0.06
10739,0.06
10740,0.06
10741,0.06
10742,0.06
10743,0.06
10744,0.06
10745,0.06
10746,0.06
10747,0.06
10748,0.06
10749,0.06
10750,0.06
10751,0.06
10752,0.06
10753,0.06
10754,0.06
10755,0.06
10756,0.06
10757,0.06
10758,0.06
10759,0.06
10760,0.06
10761,0.06
10762,0.06
10763,0.06
10764,0.06
10765,0.06
10766,0.06
10767,0.06
10768,0.06
10769,0.06
10770,0.06
10771,0.06
10772,0.06
10773,0.06
10774,0.06
10775,0.06
10776,0.06
10777,0.06
10778,0.06
10779,0.06
10780,0.06
10781,0.06
10782,0.06
10783,0.06
10784,0.06
10785,0.06
10786,0.06
10787,0.06
10788,0.06
10789,0.06
10790,0.06
10791,0.06
10792,0.06
10793,0.06
10794,0.06
10795,0.06
10796,0.06
10797,0.06
10798,0.06
10799,0.06
10800,0.06
10801,0.06
10802,0.06
10803,0.06
10804,0.06
10805,0.06
10806,0.06
10807,0.06
10808,0.06
10809,0.06
10810,0.06
10811,0.06
10812,0.06
10813,0.06
10814,0.06
10815,0.06
10816,0.06
10817,0.06
10818,0.06
10819,0.06
10820,0.06
10821,0.06
10822,0.06
10823,0.06
10824,0.06
10825,0.06
10826,0.06
10827,0.06
10828,0.06
10829,0.06
10830,0.06
10831,0.06
10832,0.06
10833,0.06
10834,0.06
10835,0.06
10836,0.06
10837,0.06
10838,0.06
10839,0.06
10840,0.06
10841,0.06
10842,0.06
10843,0.06
10844,0.06
10845,0.06
10846,0.06
10847,0.06
10848,0.06
10849,0.06
10850,0.06
10851,0.06
10852,0.06
10853,0.06
10854,0.06
10855,0.06
10856,0.06
10857,0.06
10858,0.06
10859,0.06
10860,0.06
10861,0.06
10862,0.06
10863,0.06
10864,0.06
10865,0.06
10866,0.06
10867,0.06
10868,0.06
10869,0.06
10870,0.06
10871,0.06
10872,0.06
10873,0.06
10874,0.06
10875,0.06
10876,0.06
10877,0.06
10878,0.06
10879,0.06
10880,0.06
10881,0.06
10882,0.06
10883,0.06
10884,0.06
10885,0.06
10886,0.06
10887,0.06
10888,0.06
10889,0.06
10890,0.06
10891,0.06
10892,0.06
10893,0.06
10894,0.06
10895,0.06
10896,0.06
10897,0.06
10898,0.06
10899,0.06
10900,0.06
10901,0.06
10902,0.06
10903,0.06
10904,0.06
10905,0.06
10906,0.06
10907,0.06
10908,0.06
10909,0.06
10910,0.06
10911,0.06
10912,0.06
10913,0.06
10914,0.06
10915,0.06
10916,0.06
10917,0.06
10918,0.06
10919,0.06
10920,0.06
10921,0.06
10922,0.06
10923,0.06
10924,0.06
10925,0.06
10926,0.06
10927,0.06
10928,0.06
10929,0.06
10930,0.06
10931,0.06
10932,0.06
10933,0.06
10934,0.06
10935,0.06
10936,0.06
10937,0.06
10938,0.06
10939,0.06
10940,0.06
10941,0.06
10942,0.06
10943,0.06
10944,0.06
10945,0.06
10946,0.06
10947,0.06
10948,0.06
10949,0.06
10950,0.06
10951,0.06
10952,0.06
10953,0.06
10954,0.06
10955,0.06
10956,0.06
10957,0.06
10958,0.06
10959,0.06
10960,0.06
10961,0.06
10962,0.06
10963,0.06
10964,0.06
10965,0.06
10966,0.06
10967,0.06
10968,0.06
10969,0.06
10970,0.06
10971,0.06
10972,0.06
10973,0.06
10974,0.06
10975,0.06
10976,0.06
10977,0.06
10978,0.06
10979,0.06
10980,0.06
10981,0.06
10982,0.06
10983,0.06
10984,0.06
10985,0.06
10986,0.06
10987,0.06
10988,0.06
10989,0.06
10990,0.06
10991,0.06
10992,0.06
10993,0.06
10994,0.06
10995,0.06
10996,0.06
10997,0.06
10998,0.06
10999,0.06
11000,0.06
11001,0.06
11002,0.06
11003,0.06
11004,0.06
11005,0.06
11006,0.06
11007,0.06
11008,0.06
11009,0.06
11010,0.06
11011,0.06
11012,0.06
11013,0.06
11014,0.06
11015,0.06
11016,0.06
11017,0.06
11018,0.06
11019,0.06
11020,0.06
11021,0.06
11022,0.06
11023,0.06
11024,0.06
11025,0.06
11026,0.06
11027,0.06
11028,0.06
11029,0.06
11030,0.06
11031,0.06
11032,0.06
11033,0.06
11034,0.06
11035,0.06
11036,0.06
11037,0.06
11038,0.06
11039,0.06
11040,0.06
11041,0.06
11042,0.06
11043,0.06
11044,0.06
11045,0.06
11046,0.06
11047,0.06
11048,0.06
11049,0.06
11050,0.06
11051,0.06
11052,0.06
11053,0.06
11054,0.06
11055,0.06
11056,0.06
11057,0.06
11058,0.06
11059,0.06
11060,0.06
11061,0.06
11062,0.06
11063,0.06
11064,0.06
11065,0.06
11066,0.06
11067,0.06
11068,0.06
11069,0.06
11070,0.06
11071,0.06
11072,0.06
11073,0.06
11074,0.06
11075,0.06
11076,0.06
11077,0.06
11078,0.06
11079,0.06
11080,0.06
11081,0.06
11082,0.06
11083,0.06
11084,0.06
11085,0.06
11086,0.06
11087,0.06
11088,0.06
11089,0.06
11090,0.06
11091,0.06
11092,0.06
11093,0.06
11094,0.06
11095,0.06
11096,0.06
11097,0.06
11098,0.06
11099,0.06
11100,0.06
11101,0.06
11102,0.06
11103,0.06
11104,0.06
11105,0.06
11106,0.06
11107,0.06
11108,0.06
11109,0.06
11110,0.06
11111,0.06
11112,0.06
11113,0.06
11114,0.06
11115,0.06
11116,0.06
11117,0.06
11118,0.06
11119,0.06
11120,0.06
11121,0.06
11122,0.06
11123,0.06
11124,0.06
11125,0.06
11126,0.06
11127,0.06
11128,0.06
11129,0.06
11130,0.06
11131,0.06
11132,0.06
11133,0.06
11134,0.06
11135,0.06
11136,0.06
11137,0.06
11138,0.06
11139,0.06
11140,0.06
11141,0.06
11142,0.06
11143,0.06
11144,0.06
11145,0.06
11146,0.06
11147,0.06
11148,0.06
11149,0.06
11150,0.06
11151,0.06
11152,0.06
11153,0.06
11154,0.07
11155,0.07
11156,0.07
11157,0.07
11158,0.07
11159,0.07
11160,0.07
11161,0.07
11162,0.07
11163,0.07
11164,0.07
11165,0.07
11166,0.07
11167,0.07
11168,0.07
11169,0.07
11170,0.07
11171,0.07
11172,0.07
11173,0.07
11174,0.07
11175,0.07
11176,0.07
11177,0.07
11178,0.07
11179,0.07
11180,0.07
11181,0.07
11182,0.07
11183,0.07
11184,0.07
11185,0.07
11186,0.07
11187,0.07
11188,0.07
11189,0.07
11190,0.07
11191,0.07
11192,0.07
11193,0.07
11194,0.07
11195,0.07
11196,0.07
11197,0.07
11198,0.07
11199,0.07
11200,0.07
11201,0.07
11202,0.07
11203,0.07
11204,0.07
11205,0.07
11206,0.07
11207,0.07
11208,0.07
11209,0.07
11210,0.07
11211,0.07
11212,0.07
11213,0.07
11214,0.07
11215,0.07
11216,0.07
11217,0.07
11218,0.07
11219,0.07
11220,0.07
11221,0.07
11222,0.07
11223,0.07
11224,0.07
11225,0.07
11226,0.07
11227,0.07
11228,0.07
11229,0.07
11230,0.07
11231,0.07
11232,0.07
11233,0.07
11234,0.07
11235,0.07
11236,0.07
11237,0.07
11238,0.07
11239,0.07
11240,0.07
11241,0.07
11242,0.07
11243,0.07
11244,0.07
11245,0.07
11246,0.07
11247,0.07
11248,0.07
11249,0.07
11250,0.07
11251,0.07
11252,0.07
11253,0.07
11254,0.07
11255,0.07
11256,0.07
11257,0.07
11258,0.07
11259,0.07
11260,0.07
11261,0.07
11262,0.07
11263,0.07
11264,0.07
11265,0.07
11266,0.07
11267,0.07
11268,0.07
11269,0.07
11270,0.07
11271,0.07
11272,0.07
11273,0.07
11274,0.07
11275,0.07
11276,0.07
11277,0.07
11278,0.07
11279,0.07
11280,0.07
11281,0.07
11282,0.07
11283,0.07
11284,0.07
11285,0.07
11286,0.07
11287,0.07
11288,0.07
11289,0.07
11290,0.07
11291,0.07
11292,0.07
11293,0.07
11294,0.07
11295,0.07
11296,0.07
11297,0.07
11298,0.07
11299,0.07
11300,0.07
11301,0.07
11302,0.07
11303,0.07
11304,0.07
11305,0.07
11306,0.07
11307,0.07
11308,0.07
11309,0.07
11310,0.07
11311,0.07
11312,0.07
11313,0.07
11314,0.07
11315,0.07
11316,0.07
11317,0.07
11318,0.07
11319,0.07
11320,0.07
11321,0.07
11322,0.07
11323,0.07
11324,0.07
11325,0.07
11326,0.07
11327,0.07
11328,0.07
11329,0.07
11330,0.07
11331,0.07
11332,0.07
11333,0.07
11334,0.07
11335,0.07
11336,0.07
11337,0.07
11338,0.07
11339,0.07
11340,0.07
11341,0.07
11342,0.07
11343,0.07
11344,0.07
11345,0.07
11346,0.07
11347,0.07
11348,0.07
11349,0.07
11350,0.07
11351,0.07
11352,0.07
11353,0.07
11354,0.07
11355,0.07
11356,0.07
11357,0.07
11358,0.07
11359,0.07
11360,0.07
11361,0.07
11362,0.07
11363,0.07
11364,0.07
11365,0.07
11366,0.07
11367,0.07
11368,0.07
11369,0.07
11370,0.07
11371,0.07
11372,0.07
11373,0.07
11374,0.07
11375,0.07
11376,0.07
11377,0.07
11378,0.07
11379,0.07
11380,0.07
11381,0.07
11382,0.07
11383,0.07
11384,0.07
11385,0.07
11386,0.07
11387,0.07
11388,0.07
11389,0.07
11390,0.07
11391,0.07
11392,0.07
11393,0.07
11394,0.07
11395,0.07
11396,0.07
11397,0.07
11398,0.07
11399,0.07
11400,0.07
11401,0.07
11402,0.07
11403,0.07
11404,0.07
11405,0.07
11406,0.07
11407,0.07
11408,0.07
11409,0.07
11410,0.07
11411,0.07
11412,0.07
11413,0.07
11414,0.07
11415,0.07
11416,0.07
11417,0.07
11418,0.07
11419,0.07
11420,0.07
11421,0.07
11422,0.07
11423,0.07
11424,0.07
11425,0.07
11426,0.07
11427,0.07
11428,0.07
11429,0.07
11430,0.07
11431,0.07
11432,0.07
11433,0.07
11434,0.07
11435,0.07
11436,0.07
11437,0.07
11438,0.07
11439,0.07
11440,0.07
11441,0.07
11442,0.07
11443,0.07
11444,0.07
11445,0.07
11446,0.07
11447,0.07
11448,0.07
11449,0.07
11450,0.07
11451,0.07
11452,0.07
11453,0.07
11454,0.07
11455,0.07
11456,0.07
11457,0.07
11458,0.07
11459,0.07
11460,0.07
11461,0.07
11462,0.07
11463,0.07
11464,0.07
11465,0.07
11466,0.07
11467,0.07
11468,0.07
11469,0.07
11470,0.07
11471,0.07
11472,0.07
11473,0.07
11474,0.07
11475,0.07
11476,0.07
11477,0.07
11478,0.07
11479,0.07
11480,0.07
11481,0.07
11482,0.07
11483,0.07
11484,0.07
11485,0.07
11486,0.07
11487,0.07
11488,0.07
11489,0.07
11490,0.07
11491,0.07
11492,0.07
11493,0.07
11494,0.07
11495,0.07
11496,0.07
11497,0.07
11498,0.07
11499,0.07
11500,0.07
11501,0.07
11502,0.07
11503,0.07
11504,0.07
11505,0.07
11506,0.07
11507,0.07
11508,0.07
11509,0.07
11510,0.07
11511,0.07
11512,0.07
11513,0.07
11514,0.07
11515,0.07
11516,0.07
11517,0.07
11518,0.07
11519,0.07
11520,0.07
11521,0.07
11522,0.07
11523,0.07
11524,0.07
11525,0.07
11526,0.07
11527,0.07
11528,0.07
11529,0.07
11530,0.07
11531,0.07
11532,0.07
11533,0.07
11534,0.07
11535,0.07
11536,0.07
11537,0.07
11538,0.07
11539,0.07
11540,0.07
11541,0.07
11542,0.07
11543,0.07
11544,0.07
11545,0.07
11546,0.07
11547,0.07
11548,0.07
11549,0.07
11550,0.07
11551,0.07
11552,0.07
11553,0.07
11554,0.07
11555,0.07
11556,0.07
11557,0.07
11558,0.07
11559,0.07
11560,0.07
11561,0.07
11562,0.07
11563,0.07
11564,0.07
11565,0.07
11566,0.07
11567,0.07
11568,0.07
11569,0.07
11570,0.07
11571,0.07
11572,0.07
11573,0.07
11574,0.07
11575,0.07
11576,0.07
11577,0.07
11578,0.07
11579,0.07
11580,0.07
11581,0.07
11582,0.07
11583,0.07
11584,0.07
11585,0.07
11586,0.07
11587,0.07
11588,0.07
11589,0.07
11590,0.07
11591,0.07
11592,0.07
11593,0.07
11594,0.07
11595,0.07
11596,0.07
11597,0.07
11598,0.07
11599,0.07
11600,0.07
11601,0.07
11602,0.07
11603,0.07
11604,0.07
11605,0.07
11606,0.07
11607,0.07
11608,0.07
11609,0.07
11610,0.07
11611,0.07
11612,0.07
11613,0.07
11614,0.07
11615,0.07
11616,0.07
11617,0.07
11618,0.07
11619,0.07
11620,0.07
11621,0.07
11622,0.07
11623,0.07
11624,0.07
11625,0.07
11626,0.07
11627,0.07
11628,0.07
11629,0.07
11630,0.07
11631,0.07
11632,0.07
11633,0.07
11634,0.07
11635,0.07
11636,0.07
11637,0.07
11638,0.07
11639,0.07
11640,0.07
11641,0.07
11642,0.07
11643,0.07
11644,0.07
11645,0.07
11646,0.07
11647,0.07
11648,0.07
11649,0.07
11650,0.07
11651,0.07
11652,0.07
11653,0.07
11654,0.07
11655,0.07
11656,0.07
11657,0.07
11658,0.07
11659,0.07
11660,0.07
11661,0.07
11662,0.07
11663,0.07
11664,0.07
11665,0.07
11666,0.07
11667,0.07
11668,0.07
11669,0.07
11670,0.07
11671,0.07
11672,0.07
11673,0.07
11674,0.07
11675,0.07
11676,0.07
11677,0.07
11678,0.07
11679,0.07
11680,0.07
11681,0.07
11682,0.07
11683,0.07
11684,0.07
11685,0.07
11686,0.07
11687,0.07
11688,0.07
11689,0.07
11690,0.07
11691,0.07
11692,0.07
11693,0.07
11694,0.07
11695,0.07
11696,0.07
11697,0.07
11698,0.07
11699,0.07
11700,0.07
11701,0.07
11702,0.07
11703,0.07
11704,0.07
11705,0.07
11706,0.07
11707,0.07
11708,0.07
11709,0.07
11710,0.07
11711,0.07
11712,0.07
11713,0.07
11714,0.07
11715,0.07
11716,0.07
11717,0.07
11718,0.07
11719,0.07
11720,0.07
11721,0.07
11722,0.07
11723,0.07
11724,0.07
11725,0.07
11726,0.07
11727,0.07
11728,0.07
11729,0.07
11730,0.07
11731,0.07
11732,0.07
11733,0.07
11734,0.07
11735,0.07
11736,0.07
11737,0.07
11738,0.07
11739,0.07
11740,0.07
11741,0.07
11742,0.07
11743,0.07
11744,0.07
11745,0.07
11746,0.07
11747,0.07
11748,0.07
11749,0.07
11750,0.07
11751,0.07
11752,0.07
11753,0.07
11754,0.07
11755,0.07
11756,0.07
11757,0.07
11758,0.07
11759,0.07
11760,0.07
11761,0.07
11762,0.07
11763,0.07
11764,0.07
11765,0.07
11766,0.07
11767,0.07
11768,0.07
11769,0.07
11770,0.07
11771,0.07
11772,0.07
11773,0.07
11774,0.07
11775,0.07
11776,0.07
11777,0.07
11778,0.07
11779,0.07
11780,0.07
11781,0.07
11782,0.07
11783,0.07
11784,0.07
11785,0.07
11786,0.07
11787,0.07
11788,0.07
11789,0.07
11790,0.07
11791,0.07
11792,0.07
11793,0.07
11794,0.07
11795,0.07
11796,0.07
11797,0.07
11798,0.07
11799,0.07
11800,0.07
11801,0.07
11802,0.07
11803,0.07
11804,0.07
11805,0.07
11806,0.07
11807,0.07
11808,0.07
11809,0.07
11810,0.07
11811,0.07
11812,0.07
11813,0.07
11814,0.07
11815,0.07
11816,0.07
11817,0.07
11818,0.07
11819,0.07
11820,0.07
11821,0.07
11822,0.07
11823,0.07
11824,0.07
11825,0.07
11826,0.07
11827,0.07
11828,0.07
11829,0.07
11830,0.07
11831,0.07
11832,0.07
11833,0.07
11834,0.07
11835,0.07
11836,0.07
11837,0.07
11838,0.07
11839,0.07
11840,0.07
11841,0.07
11842,0.07
11843,0.07
11844,0.07
11845,0.07
11846,0.07
11847,0.07
11848,0.07
11849,0.07
11850,0.07
11851,0.07
11852,0.07
11853,0.07
11854,0.07
11855,0.07
11856,0.07
11857,0.07
11858,0.07
11859,0.07
11860,0.07
11861,0.07
11862,0.07
11863,0.07
11864,0.07
11865,0.07
11866,0.07
11867,0.07
11868,0.07
11869,0.07
11870,0.07
11871,0.07
11872,0.07
11873,0.07
11874,0.07
11875,0.07
11876,0.07
11877,0.07
11878,0.07
11879,0.07
11880,0.07
11881,0.07
11882,0.07
11883,0.07
11884,0.07
11885,0.07
11886,0.07
11887,0.07
11888,0.07
11889,0.07
11890,0.07
11891,0.07
11892,0.07
11893,0.07
11894,0.07
11895,0.07
11896,0.07
11897,0.07
11898,0.07
11899,0.07
11900,0.07
11901,0.07
11902,0.07
11903,0.07
11904,0.07
11905,0.07
11906,0.07
11907,0.07
11908,0.07
11909,0.07
11910,0.07
11911,0.07
11912,0.07
11913,0.07
11914,0.07
11915,0.07
11916,0.07
11917,0.07
11918,0.07
11919,0.07
11920,0.07
11921,0.07
11922,0.07
11923,0.07
11924,0.07
11925,0.07
11926,0.07
11927,0.07
11928,0.07
11929,0.07
11930,0.07
11931,0.07
11932,0.07
11933,0.07
11934,0.07
11935,0.07
11936,0.07
11937,0.07
11938,0.07
11939,0.07
11940,0.07
11941,0.07
11942,0.07
11943,0.07
11944,0.07
11945,0.07
11946,0.07
11947,0.07
11948,0.07
11949,0.07
11950,0.07
11951,0.07
11952,0.07
11953,0.07
11954,0.07
11955,0.07
11956,0.07
11957,0.07
11958,0.07
11959,0.07
11960,0.07
11961,0.07
11962,0.07
11963,0.07
11964,0.07
11965,0.07
11966,0.07
11967,0.07
11968,0.07
11969,0.07
11970,0.07
11971,0.07
11972,0.07
11973,0.07
11974,0.07
11975,0.07
11976,0.07
11977,0.07
11978,0.07
11979,0.07
11980,0.07
11981,0.07
11982,0.07
11983,0.07
11984,0.07
11985,0.07
11986,0.07
11987,0.07
11988,0.07
11989,0.07
11990,0.07
11991,0.07
11992,0.07
11993,0.07
11994,0.07
11995,0.07
11996,0.07
11997,0.07
11998,0.07
11999,0.07
12000,0.07
12001,0.07
12002,0.07
12003,0.07
12004,0.07
12005,0.07
12006,0.07
12007,0.07
12008,0.07
12009,0.07
12010,0.07
12011,0.07
12012,0.07
12013,0.07
12014,0.07
12015,0.07
12016,0.07
12017,0.07
12018,0.07
12019,0.07
12020,0.07
12021,0.07
12022,0.07
12023,0.07
12024,0.07
12025,0.07
12026,0.07
12027,0.07
12028,0.07
12029,0.07
12030,0.07
12031,0.07
12032,0.07
12033,0.07
12034,0.07
12035,0.07
12036,0.07
12037,0.07
12038,0.07
12039,0.07
12040,0.07
12041,0.07
12042,0.07
12043,0.07
12044,0.07
12045,0.07
12046,0.07
12047,0.07
12048,0.07
12049,0.07
12050,0.07
12051,0.07
12052,0.07
12053,0.07
12054,0.07
12055,0.07
12056,0.07
12057,0.07
12058,0.07
12059,0.07
12060,0.07
12061,0.07
12062,0.07
12063,0.07
12064,0.07
12065,0.07
12066,0.07
12067,0.07
12068,0.07
12069,0.07
12070,0.07
12071,0.07
12072,0.07
12073,0.07
12074,0.07
12075,0.07
12076,0.07
12077,0.07
12078,0.07
12079,0.07
12080,0.07
12081,0.07
12082,0.07
12083,0.07
12084,0.07
12085,0.07
12086,0.07
12087,0.07
12088,0.07
12089,0.07
12090,0.07
12091,0.07
12092,0.07
12093,0.07
12094,0.07
12095,0.07
12096,0.07
12097,0.07
12098,0.07
12099,0.07
12100,0.07
12101,0.07
12102,0.07
12103,0.07
12104,0.07
12105,0.07
12106,0.07
12107,0.07
12108,0.07
12109,0.07
12110,0.07
12111,0.07
12112,0.07
12113,0.07
12114,0.07
12115,0.07
12116,0.07
12117,0.07
12118,0.07
12119,0.07
12120,0.07
12121,0.07
12122,0.07
12123,0.07
12124,0.07
12125,0.07
12126,0.07
12127,0.07
12128,0.07
12129,0.07
12130,0.07
12131,0.07
12132,0.07
12133,0.07
12134,0.07
12135,0.07
12136,0.07
12137,0.07
12138,0.07
12139,0.07
12140,0.07
12141,0.07
12142,0.07
12143,0.07
12144,0.07
12145,0.07
12146,0.07
12147,0.07
12148,0.07
12149,0.07
12150,0.07
12151,0.07
12152,0.07
12153,0.07
12154,0.07
12155,0.07
12156,0.07
12157,0.07
12158,0.07
12159,0.07
12160,0.07
12161,0.07
12162,0.07
12163,0.07
12164,0.07
12165,0.07
12166,0.07
12167,0.07
12168,0.07
12169,0.07
12170,0.07
12171,0.07
12172,0.07
12173,0.07
12174,0.07
12175,0.07
12176,0.07
12177,0.07
12178,0.07
12179,0.07
12180,0.07
12181,0.07
12182,0.07
12183,0.07
12184,0.07
12185,0.07
12186,0.07
12187,0.07
12188,0.07
12189,0.07
12190,0.07
12191,0.07
12192,0.07
12193,0.07
12194,0.07
12195,0.07
12196,0.07
12197,0.07
12198,0.07
12199,0.07
12200,0.07
12201,0.07
12202,0.07
12203,0.07
12204,0.07
12205,0.07
12206,0.07
12207,0.07
12208,0.07
12209,0.07
12210,0.07
12211,0.07
12212,0.07
12213,0.07
12214,0.07
12215,0.07
12216,0.07
12217,0.07
12218,0.07
12219,0.07
12220,0.07
12221,0.07
12222,0.07
12223,0.07
12224,0.07
12225,0.07
12226,0.07
12227,0.07
12228,0.07
12229,0.07
12230,0.07
12231,0.07
12232,0.07
12233,0.07
12234,0.07
12235,0.07
12236,0.07
12237,0.07
12238,0.07
12239,0.07
12240,0.07
12241,0.07
12242,0.07
12243,0.07
12244,0.07
12245,0.07
12246,0.07
12247,0.07
12248,0.07
12249,0.07
12250,0.07
12251,0.07
12252,0.07
12253,0.07
12254,0.07
12255,0.07
12256,0.07
12257,0.07
12258,0.07
12259,0.07
12260,0.07
12261,0.07
12262,0.07
12263,0.07
12264,0.07
12265,0.07
12266,0.07
12267,0.07
12268,0.07
12269,0.07
12270,0.07
12271,0.07
12272,0.07
12273,0.07
12274,0.07
12275,0.07
12276,0.07
12277,0.07
12278,0.07
12279,0.07
12280,0.07
12281,0.07
12282,0.07
12283,0.07
12284,0.07
12285,0.07
12286,0.07
12287,0.07
12288,0.07
12289,0.07
12290,0.07
12291,0.07
12292,0.07
12293,0.07
12294,0.07
12295,0.07
12296,0.07
12297,0.07
12298,0.07
12299,0.07
12300,0.07
12301,0.07
12302,0.07
12303,0.07
12304,0.07
12305,0.07
12306,0.07
12307,0.07
12308,0.07
12309,0.07
12310,0.07
12311,0.07
12312,0.07
12313,0.07
12314,0.07
12315,0.07
12316,0.07
12317,0.07
12318,0.07
12319,0.07
12320,0.07
12321,0.07
12322,0.07
12323,0.07
12324,0.07
12325,0.07
12326,0.07
12327,0.07
12328,0.07
12329,0.07
12330,0.07
12331,0.07
12332,0.07
12333,0.07
12334,0.07
12335,0.07
12336,0.07
12337,0.07
12338,0.07
12339,0.07
12340,0.07
12341,0.07
12342,0.07
12343,0.07
12344,0.07
12345,0.07
12346,0.07
12347,0.07
12348,0.07
12349,0.07
12350,0.07
12351,0.07
12352,0.07
12353,0.07
12354,0.07
12355,0.07
12356,0.07
12357,0.07
12358,0.07
12359,0.07
12360,0.07
12361,0.07
12362,0.07
12363,0.07
12364,0.07
12365,0.07
12366,0.07
12367,0.07
12368,0.07
12369,0.07
12370,0.07
12371,0.07
12372,0.07
12373,0.07
12374,0.07
12375,0.07
12376,0.07
12377,0.07
12378,0.07
12379,0.07
12380,0.07
12381,0.07
12382,0.07
12383,0.07
12384,0.07
12385,0.07
12386,0.07
12387,0.07
12388,0.07
12389,0.07
12390,0.07
12391,0.07
12392,0.07
12393,0.07
12394,0.07
12395,0.07
12396,0.07
12397,0.07
12398,0.07
12399,0.07
12400,0.07
12401,0.07
12402,0.07
12403,0.07
12404,0.07
12405,0.07
12406,0.07
12407,0.07
12408,0.07
12409,0.07
12410,0.07
12411,0.07
12412,0.07
12413,0.07
12414,0.07
12415,0.07
12416,0.07
12417,0.07
12418,0.07
12419,0.07
12420,0.07
12421,0.07
12422,0.07
12423,0.07
12424,0.07
12425,0.07
12426,0.07
12427,0.07
12428,0.07
12429,0.07
12430,0.07
12431,0.07
12432,0.07
12433,0.07
12434,0.07
12435,0.07
12436,0.07
12437,0.07
12438,0.07
12439,0.07
12440,0.07
12441,0.07
12442,0.07
12443,0.07
12444,0.07
12445,0.07
12446,0.07
12447,0.07
12448,0.07
12449,0.07
12450,0.07
12451,0.07
12452,0.07
12453,0.07
12454,0.07
12455,0.07
12456,0.07
12457,0.07
12458,0.07
12459,0.07
12460,0.07
12461,0.07
12462,0.07
12463,0.07
12464,0.07
12465,0.07
12466,0.07
12467,0.07
12468,0.07
12469,0.07
12470,0.07
12471,0.07
12472,0.07
12473,0.07
12474,0.07
12475,0.07
12476,0.07
12477,0.07
12478,0.07
12479,0.07
12480,0.07
12481,0.07
12482,0.07
12483,0.07
12484,0.07
12485,0.07
12486,0.07
12487,0.07
12488,0.07
12489,0.07
12490,0.07
12491,0.07
12492,0.07
12493,0.07
12494,0.07
12495,0.07
12496,0.07
12497,0.07
12498,0.07
12499,0.07
12500,0.07
12501,0.07
12502,0.07
12503,0.07
12504,0.07
12505,0.07
12506,0.07
12507,0.07
12508,0.07
12509,0.07
12510,0.07
12511,0.07
12512,0.07
12513,0.07
12514,0.07
12515,0.07
12516,0.07
12517,0.07
12518,0.07
12519,0.07
12520,0.07
12521,0.07
12522,0.07
12523,0.07
12524,0.07
12525,0.07
12526,0.07
12527,0.07
12528,0.07
12529,0.07
12530,0.07
12531,0.07
12532,0.07
12533,0.07
12534,0.07
12535,0.07
12536,0.07
12537,0.07
12538,0.07
12539,0.07
12540,0.07
12541,0.07
12542,0.07
12543,0.07
12544,0.07
12545,0.07
12546,0.07
12547,0.07
12548,0.07
12549,0.07
12550,0.07
12551,0.07
12552,0.07
12553,0.07
12554,0.07
12555,0.07
12556,0.07
12557,0.07
12558,0.07
12559,0.07
12560,0.07
12561,0.07
12562,0.07
12563,0.07
12564,0.07
12565,0.07
12566,0.07
12567,0.07
12568,0.07
12569,0.07
12570,0.07
12571,0.07
12572,0.07
12573,0.07
12574,0.07
12575,0.07
12576,0.07
12577,0.07
12578,0.07
12579,0.07
12580,0.07
12581,0.07
12582,0.07
12583,0.07
12584,0.07
12585,0.07
12586,0.07
12587,0.07
12588,0.07
12589,0.07
12590,0.07
12591,0.07
12592,0.07
12593,0.07
12594,0.07
12595,0.07
12596,0.07
12597,0.07
12598,0.07
12599,0.07
12600,0.07
12601,0.07
12602,0.07
12603,0.07
12604,0.07
12605,0.07
12606,0.07
12607,0.07
12608,0.07
12609,0.07
12610,0.07
12611,0.07
12612,0.07
12613,0.07
12614,0.07
12615,0.07
12616,0.07
